Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,,
2024-02-02,142.6918182373047,143.5399932861328,143.8800048828125,138.1699981689453,140.88999938964844,42136100
2024-02-05,144.07359313964844,144.92999267578125,146.6699981689453,143.91000366210938,144.0399932861328,29254400
2024-02-06,144.55076599121094,145.41000366210938,146.74000549316406,144.52000427246094,145.9600067138672,21517700
2024-02-07,145.81326293945312,146.67999267578125,147.0,145.2100067138672,146.1199951171875,21436100
2024-02-08,146.35006713867188,147.22000122070312,147.61000061035156,146.4199981689453,146.97000122070312,18241300
2024-02-09,149.33233642578125,150.22000122070312,150.69500732421875,147.42999267578125,147.9499969482422,21877700
2024-02-12,147.8511505126953,148.72999572753906,150.58999633789062,148.55999755859375,149.5399932861328,17236100
2024-02-13,145.5050811767578,146.3699951171875,148.0399932861328,145.11000061035156,146.07000732421875,18138500
2024-02-14,146.2705535888672,147.13999938964844,147.8300018310547,145.55499267578125,147.3699951171875,16651800
2024-02-15,143.08944702148438,143.94000244140625,144.75999450683594,141.8800048828125,144.4600067138672,26724300
2024-02-16,140.9223175048828,141.75999450683594,144.47999572753906,141.52000427246094,144.2100067138672,21865100
2024-02-20,141.3597412109375,142.1999969482422,143.32899475097656,140.8000030517578,140.94000244140625,18625600
2024-02-21,142.9900360107422,143.83999633789062,143.97999572753906,141.91000366210938,142.63999938964844,16440800
2024-02-22,144.4613037109375,145.32000732421875,146.1999969482422,144.00999450683594,146.1199951171875,23024700
2024-02-23,144.4314727783203,145.2899932861328,145.9550018310547,144.7899932861328,144.97000122070312,14519400
2024-02-26,137.93011474609375,138.75,143.83999633789062,138.74000549316406,143.4499969482422,33513000
2024-02-27,139.27215576171875,140.10000610351562,140.49000549316406,138.5,139.41000366210938,22364000
2024-02-28,136.61793518066406,137.42999267578125,139.27999877929688,136.63999938964844,139.10000610351562,30628700
2024-02-29,138.95404052734375,139.77999877929688,139.9499969482422,137.57000732421875,138.35000610351562,35485000
2024-03-01,137.2640838623047,138.0800018310547,140.0,137.97500610351562,139.61000061035156,28551500
2024-03-04,133.40701293945312,134.1999969482422,136.6300048828125,132.86000061035156,136.5399932861328,43571500
2024-03-05,132.989501953125,133.77999877929688,134.02000427246094,131.5500030517578,132.74000549316406,28447600
2024-03-06,131.7766876220703,132.55999755859375,134.74000549316406,131.9499969482422,134.24000549316406,23175200
2024-03-07,134.44085693359375,135.24000549316406,135.82000732421875,132.66000366210938,133.88999938964844,24107300
2024-03-08,135.48464965820312,136.2899932861328,138.98500061035156,134.8000030517578,135.03500366210938,26495200
2024-03-11,138.11898803710938,138.94000244140625,139.97999572753906,137.07000732421875,137.07000732421875,22536400
2024-03-12,138.79498291015625,139.6199951171875,140.27999877929688,138.2100067138672,138.25,19019700
2024-03-13,139.9381866455078,140.77000427246094,142.19000244140625,140.00999450683594,140.05999755859375,19637000
2024-03-14,143.48709106445312,144.33999633789062,144.72999572753906,141.48500061035156,142.3000030517578,36117900
2024-03-15,141.3299102783203,142.1699981689453,144.33999633789062,141.1300048828125,143.41000366210938,41039500
2024-03-18,147.60263061523438,148.47999572753906,152.92999267578125,148.13999938964844,149.3699951171875,47676700
2024-03-19,147.04592895507812,147.9199981689453,149.6199951171875,147.00999450683594,148.97999572753906,17748400
2024-03-20,148.79551696777344,149.67999267578125,149.75999450683594,147.6649932861328,148.7899932861328,17730000
2024-03-21,147.861083984375,148.74000549316406,151.30499267578125,148.00999450683594,150.32000732421875,19843900
2024-03-22,150.87319946289062,151.77000427246094,152.55999755859375,150.08999633789062,150.24000549316406,19252900
2024-03-25,150.2568359375,151.14999389648438,151.45599365234375,148.8000030517578,150.9499969482422,15114700
2024-03-26,150.80360412597656,151.6999969482422,153.1999969482422,151.02999877929688,151.24000549316406,19312700
2024-03-27,151.04217529296875,151.94000244140625,152.69000244140625,150.1300048828125,152.14500427246094,16622000
2024-03-28,151.36029052734375,152.25999450683594,152.6699981689453,151.3300018310547,152.0,21105600
2024-04-01,155.5752410888672,156.5,157.0,151.64999389648438,151.8300018310547,24469800
2024-04-02,154.94894409179688,155.8699951171875,155.99000549316406,153.4600067138672,154.75,17598100
2024-04-03,155.4459991455078,156.3699951171875,156.5500030517578,154.1320037841797,154.9199981689453,17266200
2024-04-04,151.04217529296875,151.94000244140625,156.17999267578125,151.8800048828125,155.0800018310547,24184800
2024-04-05,153.03036499023438,153.94000244140625,154.83999633789062,151.08099365234375,151.67999267578125,16297300
2024-04-08,155.2173614501953,156.13999938964844,156.65499877929688,153.99000549316406,154.01499938964844,16641500
2024-04-09,157.20555114746094,158.13999938964844,159.88999938964844,156.63999938964844,157.35000610351562,21521500
2024-04-10,156.7283935546875,157.66000366210938,158.16000366210938,156.1999969482422,157.8800048828125,16339200
2024-04-11,159.8398895263672,160.7899932861328,161.1199951171875,157.92999267578125,158.33999633789062,17841700
2024-04-12,158.24935913085938,159.19000244140625,161.6999969482422,158.60000610351562,159.40499877929688,16989800
2024-04-15,155.40623474121094,156.3300018310547,160.8300018310547,156.14999389648438,160.27999877929688,21140900
2024-04-16,155.0782012939453,156.0,157.22999572753906,155.0500030517578,155.63999938964844,15413200
2024-04-17,155.9530029296875,156.8800048828125,158.68099975585938,156.13499450683594,157.19000244140625,16237800
2024-04-18,156.52957153320312,157.4600067138672,158.48500061035156,156.2100067138672,156.9250030517578,14016100
2024-04-19,154.7998504638672,155.72000122070312,157.99000549316406,153.91000366210938,157.75,21479900
2024-04-22,157.0166778564453,157.9499969482422,159.18499755859375,155.66000366210938,156.00999450683594,17243900
2024-04-23,158.9750213623047,159.9199981689453,160.47999572753906,157.96499633789062,158.58999633789062,16115400
2024-04-24,160.1480712890625,161.10000610351562,161.38999938964844,158.82000732421875,159.08999633789062,19485700
2024-04-25,157.0166778564453,157.9499969482422,158.27999877929688,152.76800537109375,153.36000061035156,36197800
2024-04-26,172.66366577148438,173.69000244140625,176.4199981689453,171.39999389648438,175.99000549316406,56500800
2024-04-29,166.90785217285156,167.89999389648438,171.3800048828125,167.05999755859375,170.77000427246094,35914600
2024-04-30,163.66714477539062,164.63999938964844,169.8699951171875,164.5,167.3800048828125,29420800
2024-05-01,164.59165954589844,165.57000732421875,168.80999755859375,164.89999389648438,166.17999267578125,25223200
2024-05-02,167.46458435058594,168.4600067138672,168.52999877929688,165.69000244140625,166.6699981689453,17041100
2024-05-03,167.99142456054688,168.99000549316406,169.85000610351562,164.97999572753906,169.5399932861328,22767100
2024-05-06,168.82647705078125,169.8300018310547,169.89999389648438,167.88999938964844,169.22000122070312,15147900
2024-05-07,171.95785522460938,172.97999572753906,173.47000122070312,170.0,170.1199951171875,21102400
2024-05-08,170.14859008789062,171.16000366210938,171.90899658203125,170.52200317382812,170.75,14569900
2024-05-09,170.5661163330078,171.5800018310547,172.44000244140625,169.92999267578125,171.14999389648438,11937700
2024-05-10,169.28375244140625,170.2899932861328,171.33999633789062,167.91000366210938,169.69000244140625,18740500
2024-05-13,169.89013671875,170.89999389648438,170.9499969482422,165.75999450683594,165.8470001220703,19648600
2024-05-14,170.91404724121094,171.92999267578125,172.77999877929688,170.4199981689453,171.58999633789062,18729500
2024-05-15,172.8525390625,173.8800048828125,174.04600524902344,172.02999877929688,172.3000030517578,20958200
2024-05-16,174.3933868408203,175.42999267578125,176.33999633789062,174.0500030517578,174.60000610351562,17247300
2024-05-17,176.2423858642578,177.2899932861328,177.4949951171875,174.97999572753906,175.5500030517578,16546400
2024-05-20,177.40548706054688,178.4600067138672,179.9499969482422,177.22500610351562,177.30999755859375,17495100
2024-05-21,178.4790802001953,179.5399932861328,179.82000732421875,177.30999755859375,178.39999389648438,14706000
2024-05-22,176.9481964111328,178.0,178.8520050048828,176.77999877929688,178.39999389648438,16189400
2024-05-23,174.0255584716797,175.05999755859375,179.91000366210938,174.5399932861328,178.77999877929688,14928400
2024-05-24,175.28805541992188,176.3300018310547,177.3040008544922,175.1999969482422,176.52000427246094,11403600
2024-05-28,176.96807861328125,178.02000427246094,178.50999450683594,175.67999267578125,175.74000549316406,15655300
2024-05-29,176.3517303466797,177.39999389648438,178.22999572753906,176.25999450683594,176.80999755859375,15023800
2024-05-30,172.534423828125,173.55999755859375,176.69000244140625,173.22999572753906,176.69000244140625,18826300
2024-05-31,172.93206787109375,173.9600067138672,174.4199981689453,170.97000122070312,173.39999389648438,28085200
2024-06-03,173.3893585205078,174.4199981689453,175.86000061035156,172.4499969482422,173.8800048828125,20742800
2024-06-04,174.09515380859375,175.1300048828125,175.19000244140625,173.22000122070312,174.4499969482422,14066600
2024-06-05,176.02369689941406,177.07000732421875,177.97000122070312,175.2899932861328,176.53500366210938,15233900
2024-06-06,177.296142578125,178.35000610351562,178.7100067138672,177.2100067138672,177.42999267578125,14255800
2024-06-07,174.91030883789062,175.9499969482422,179.4199981689453,175.7899932861328,178.4600067138672,14716300
2024-06-10,175.78610229492188,176.6300048828125,178.47000122070312,174.3800048828125,176.4499969482422,17099800
2024-06-11,177.33863830566406,178.19000244140625,178.38999938964844,175.44000244140625,177.72000122070312,14402400
2024-06-12,178.7021026611328,179.55999755859375,182.0800018310547,177.77999877929688,179.75,18600400
2024-06-13,175.8955841064453,176.74000549316406,178.50999450683594,176.66000366210938,177.83999633789062,15956900
2024-06-14,177.5177764892578,178.3699951171875,178.72999572753906,175.8520050048828,175.8520050048828,12361600
2024-06-17,177.9258270263672,178.77999877929688,179.9199981689453,176.49000549316406,176.97999572753906,15272900
2024-06-18,175.60696411132812,176.4499969482422,178.91000366210938,175.6199951171875,178.7899932861328,15640300
2024-06-20,176.86094665527344,177.7100067138672,178.74000549316406,176.4600067138672,176.7100067138672,16753200
2024-06-21,179.39874267578125,180.25999450683594,182.51199340820312,178.05999755859375,178.49000549316406,58903200
2024-06-24,179.92620849609375,180.7899932861328,182.0800018310547,180.22999572753906,181.27999877929688,18198300
2024-06-25,184.69332885742188,185.5800018310547,185.75,181.10499572753906,181.14500427246094,18797000
2024-06-26,184.4843292236328,185.3699951171875,185.92999267578125,183.99000549316406,184.1999969482422,13375700
2024-06-27,185.96722412109375,186.86000061035156,187.5,185.4499969482422,185.64500427246094,13025700
2024-06-28,182.5436553955078,183.4199981689453,186.5800018310547,183.3249969482422,185.72000122070312,23032400
2024-07-01,183.60855102539062,184.49000549316406,185.33999633789062,182.72999572753906,184.47999572753906,11815900
2024-07-02,185.7184295654297,186.61000061035156,186.9499969482422,183.05999755859375,183.47000122070312,12555500
2024-07-03,186.49468994140625,187.38999938964844,187.6199951171875,185.38499450683594,186.3000030517578,7409100
2024-07-05,191.04286193847656,191.9600067138672,192.25999450683594,187.32000732421875,187.32000732421875,14303400
2024-07-08,189.56991577148438,190.47999572753906,191.6790008544922,189.32000732421875,191.36500549316406,12097600
2024-07-09,189.5301055908203,190.44000244140625,192.86000061035156,190.22999572753906,191.75,10198500
2024-07-10,191.73951721191406,192.66000366210938,193.30999755859375,190.6199951171875,190.75,12052900
2024-07-11,186.4051055908203,187.3000030517578,192.41000366210938,186.82000732421875,191.33999633789062,16452000
2024-07-12,185.88760375976562,186.77999877929688,188.69000244140625,186.13999938964844,186.9199981689453,14449100
2024-07-15,187.2908477783203,188.19000244140625,189.89999389648438,186.49000549316406,186.49000549316406,12186000
2024-07-16,184.6137237548828,185.5,190.33999633789062,185.1199951171875,188.9600067138672,12760100
2024-07-17,181.74746704101562,182.6199951171875,185.22999572753906,181.6199951171875,184.67999267578125,17376600
2024-07-18,178.36373901367188,179.22000122070312,184.0500030517578,178.2100067138672,183.5399932861328,17877200
2024-07-19,178.53289794921875,179.38999938964844,181.97000122070312,178.86000061035156,180.3699951171875,14485900
2024-07-22,182.47398376464844,183.35000610351562,184.3000030517578,181.89999389648438,182.35000610351562,16303900
2024-07-23,182.72280883789062,183.60000610351562,185.22000122070312,183.3300018310547,183.83999633789062,23772600
2024-07-24,173.53688049316406,174.3699951171875,177.9499969482422,173.57000732421875,175.38999938964844,31250700
2024-07-25,168.35179138183594,169.16000366210938,175.1999969482422,169.0500030517578,174.25,28967900
2024-07-26,167.8740692138672,168.67999267578125,169.83999633789062,165.86500549316406,168.77000427246094,25150100
2024-07-29,170.3123779296875,171.1300048828125,172.16000366210938,169.72000122070312,170.5,13768900
2024-07-30,171.03887939453125,171.86000061035156,172.9499969482422,170.1199951171875,171.8300018310547,13681400
2024-07-31,172.32272338867188,173.14999389648438,175.91000366210938,171.72000122070312,174.9199981689453,15650200
2024-08-01,171.62606811523438,172.4499969482422,175.67999267578125,170.50999450683594,171.97999572753906,17177800
2024-08-02,167.5954132080078,168.39999389648438,170.2100067138672,166.38999938964844,168.19000244140625,18907800
2024-08-05,159.87249755859375,160.63999938964844,165.94000244140625,156.60000610351562,157.3699951171875,34907800
2024-08-06,159.77296447753906,160.5399932861328,162.35000610351562,158.1300048828125,160.94500732421875,36146500
2024-08-07,159.98194885253906,160.75,164.7899932861328,160.24000549316406,163.24000549316406,19334200
2024-08-08,163.0572052001953,163.83999633789062,165.5,162.02999877929688,162.343994140625,15733600
2024-08-09,164.59979248046875,165.38999938964844,165.52000427246094,160.92999267578125,161.64500427246094,13549200
2024-08-12,163.1666717529297,163.9499969482422,166.6999969482422,163.5500030517578,165.9949951171875,12435000
2024-08-13,165.13720703125,165.92999267578125,166.5399932861328,164.77000427246094,165.18499755859375,12717600
2024-08-14,161.255859375,162.02999877929688,164.9600067138672,159.52999877929688,164.2100067138672,22515900
2024-08-15,162.39039611816406,163.1699981689453,163.52000427246094,161.49000549316406,162.2100067138672,18392500
2024-08-16,163.9529266357422,164.74000549316406,166.9499969482422,163.0800018310547,163.41000366210938,16853100
2024-08-19,167.5954132080078,168.39999389648438,168.47000122070312,166.08999633789062,167.0,13100800
2024-08-20,168.1527557373047,168.9600067138672,170.41000366210938,168.66000366210938,168.74000549316406,12622500
2024-08-21,166.8291015625,167.6300048828125,168.63999938964844,166.57000732421875,166.99000549316406,15269600
2024-08-22,164.69932556152344,165.49000549316406,169.4199981689453,165.02999877929688,169.0399932861328,19123800
2024-08-23,166.6300506591797,167.42999267578125,167.9499969482422,165.66000366210938,166.5500030517578,14281600
2024-08-26,167.12767028808594,167.92999267578125,169.3800048828125,166.32000732421875,168.15499877929688,11990300
2024-08-27,165.58506774902344,166.3800048828125,168.2449951171875,166.16000366210938,167.61000061035156,13718200
2024-08-28,163.71405029296875,164.5,167.38999938964844,163.27999877929688,166.77999877929688,15208700
2024-08-29,162.61929321289062,163.39999389648438,167.6300048828125,161.98199462890625,166.05999755859375,17133800
2024-08-30,164.32113647460938,165.11000061035156,165.27999877929688,163.41000366210938,164.22000122070312,18498800
2024-09-03,157.85218811035156,158.61000061035156,163.3800048828125,157.85499572753906,163.31500244140625,26533100
2024-09-04,157.0560302734375,157.80999755859375,160.39999389648438,157.44000244140625,158.0749969482422,17410700
2024-09-05,157.84225463867188,158.60000610351562,161.01499938964844,157.52000427246094,157.77999877929688,14139500
2024-09-06,151.40316772460938,152.1300048828125,159.22000122070312,151.93499755859375,158.69000244140625,24999100
2024-09-09,149.0214385986328,149.5399932861328,154.63999938964844,148.1999969482422,153.6300048828125,28057700
2024-09-10,149.48980712890625,150.00999450683594,152.3000030517578,149.54299926757812,151.4499969482422,20401800
2024-09-11,151.6223602294922,152.14999389648438,152.47999572753906,148.6999969482422,151.08999633789062,18991500
2024-09-12,155.00062561035156,155.5399932861328,155.61000061035156,153.5,154.80999755859375,20980800
2024-09-13,157.82083129882812,158.3699951171875,159.27499389648438,156.11000061035156,156.36199951171875,16733900
2024-09-16,158.4386749267578,158.99000549316406,159.24000549316406,157.61000061035156,158.3300018310547,14157600
2024-09-17,159.7241973876953,160.27999877929688,161.58999633789062,159.41000366210938,160.08999633789062,12064800
2024-09-18,160.25234985351562,160.80999755859375,161.6300048828125,159.66000366210938,160.85000610351562,16756500
2024-09-19,162.67393493652344,163.24000549316406,164.99000549316406,162.52200317382812,164.82000732421875,17548200
2024-09-20,164.06907653808594,164.63999938964844,164.75,163.17999267578125,164.52000427246094,46362700
2024-09-23,162.50453186035156,163.07000732421875,166.61000061035156,162.9499969482422,165.33999633789062,15648400
2024-09-24,163.07254028320312,163.63999938964844,164.5500030517578,162.02999877929688,164.25,18774100
2024-09-25,162.4248046875,162.99000549316406,164.2169952392578,162.77499389648438,162.97000122070312,13607900
2024-09-26,163.2618865966797,163.8300018310547,165.5,163.5,165.02999877929688,18234500
2024-09-27,164.71682739257812,165.2899932861328,166.97000122070312,163.8300018310547,163.91000366210938,13604300
2024-09-30,166.6102294921875,167.19000244140625,167.36000061035156,164.63999938964844,164.77999877929688,14070100
2024-10-01,167.83596801757812,168.4199981689453,170.44000244140625,165.89999389648438,168.86000061035156,18629500
