Price,Adj Close,Close,High,Low,Open,Volume,company_name,ticker,MA for 10 days,MA for 20 days,MA for 50 days
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,,
2024-01-18,187.04641723632812,188.6300048828125,189.13999938964844,185.8300018310547,186.08999633789062,78005800,Apple Inc.,AAPL,183.0928726196289,186.8520477294922,187.94508087158204
2024-01-19,189.95179748535156,191.55999755859375,191.9499969482422,188.82000732421875,189.3300018310547,68903000,Apple Inc.,AAPL,184.04976806640624,186.58530502319337,188.1942874145508
2024-01-22,192.26222229003906,193.88999938964844,195.3300018310547,192.25999450683594,192.3000030517578,60133900,Apple Inc.,AAPL,185.31009521484376,186.53869857788087,188.43840484619142
2024-01-23,193.54139709472656,195.17999267578125,195.75,193.8300018310547,195.02000427246094,42355600,Apple Inc.,AAPL,186.2640167236328,186.56348876953126,188.68691345214845
2024-01-24,192.8671112060547,194.5,196.3800048828125,194.33999633789062,195.4199981689453,53631300,Apple Inc.,AAPL,187.1921585083008,186.6081100463867,188.93144287109374
2024-01-25,192.53988647460938,194.1699981689453,196.27000427246094,193.11000061035156,195.22000122070312,54822100,Apple Inc.,AAPL,187.98345947265625,186.66363906860352,189.08553802490235
2024-01-26,190.8045654296875,192.4199981689453,194.75999450683594,191.94000244140625,194.27000427246094,44594000,Apple Inc.,AAPL,188.66072540283204,186.62744522094727,189.23665832519532
2024-01-29,190.12037658691406,191.72999572753906,192.1999969482422,189.5800018310547,192.00999450683594,47145600,Apple Inc.,AAPL,189.23684844970703,186.53572158813478,189.32173828125
2024-01-30,186.4613494873047,188.0399932861328,191.8000030517578,187.47000122070312,190.94000244140625,55859400,Apple Inc.,AAPL,189.6741470336914,186.31310501098633,189.32233367919923
2024-01-31,182.85189819335938,184.39999389648438,187.10000610351562,184.35000610351562,187.0399932861328,55467800,Apple Inc.,AAPL,189.8447021484375,186.25162506103516,189.2170245361328
2024-02-01,185.29127502441406,186.86000061035156,186.9499969482422,183.82000732421875,183.99000549316406,64885400,Apple Inc.,AAPL,189.6691879272461,186.3810302734375,189.1608999633789
2024-02-02,184.28973388671875,185.85000610351562,187.3300018310547,179.25,179.86000061035156,102551700,Apple Inc.,AAPL,189.1029815673828,186.57637481689454,189.04984008789063
2024-02-05,186.1043701171875,187.67999267578125,189.25,185.83999633789062,188.14999389648438,69668800,Apple Inc.,AAPL,188.48719635009766,186.8986457824707,188.99113677978517
2024-02-06,187.7107696533203,189.3000030517578,189.30999755859375,186.77000427246094,186.86000061035156,43490800,Apple Inc.,AAPL,187.90413360595704,187.0840751647949,188.95127380371093
2024-02-07,187.8198699951172,189.41000366210938,191.0500030517578,188.61000061035156,190.63999938964844,53439000,Apple Inc.,AAPL,187.39940948486327,187.29578399658203,188.94016815185546
2024-02-08,186.739013671875,188.32000732421875,189.5399932861328,187.35000610351562,189.38999938964844,40962000,Apple Inc.,AAPL,186.81932220458984,187.40139083862306,188.91101531982423
2024-02-09,187.50352478027344,188.85000610351562,189.99000549316406,188.0,188.64999389648438,45155200,Apple Inc.,AAPL,186.48921813964844,187.57497177124023,188.88505493164064
2024-02-12,185.81561279296875,187.14999389648438,188.6699981689453,186.7899932861328,188.4199981689453,41781900,Apple Inc.,AAPL,186.0587417602539,187.64779510498047,188.8457635498047
2024-02-13,183.7206573486328,185.0399932861328,186.2100067138672,183.50999450683594,185.77000427246094,56529500,Apple Inc.,AAPL,185.78467254638673,187.72940979003906,188.75307067871094
2024-02-14,182.83702087402344,184.14999389648438,185.52999877929688,182.44000244140625,185.32000732421875,54630500,Apple Inc.,AAPL,185.78318481445314,187.8139434814453,188.6171209716797
2024-02-15,182.54908752441406,183.86000061035156,184.49000549316406,181.35000610351562,183.5500030517578,65434500,Apple Inc.,AAPL,185.50896606445312,187.5890769958496,188.5113088989258
2024-02-16,181.0101318359375,182.30999755859375,184.85000610351562,181.6699981689453,183.4199981689453,49752500,Apple Inc.,AAPL,185.181005859375,187.1419937133789,188.2955874633789
2024-02-20,180.26548767089844,181.55999755859375,182.42999267578125,180.0,181.7899932861328,53665600,Apple Inc.,AAPL,184.59711761474608,186.5421569824219,188.08678833007812
2024-02-21,181.0200653076172,182.32000732421875,182.88999938964844,180.66000366210938,181.94000244140625,41371400,Apple Inc.,AAPL,183.92804718017578,185.9160903930664,187.85440856933593
2024-02-22,183.0554656982422,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753906,52292200,Apple Inc.,AAPL,183.45160675048828,185.42550811767578,187.63417877197264
2024-02-23,181.2186279296875,182.52000427246094,185.0399932861328,182.22999572753906,185.00999450683594,45119700,Apple Inc.,AAPL,182.89956817626953,184.85944519042968,187.42738739013672
2024-02-26,179.86834716796875,181.16000366210938,182.75999450683594,180.64999389648438,182.24000549316406,40867400,Apple Inc.,AAPL,182.13605041503905,184.31263427734376,187.1632467651367
2024-02-27,181.32786560058594,182.6300048828125,183.9199981689453,179.55999755859375,181.10000610351562,54318900,Apple Inc.,AAPL,181.6872756958008,183.87300872802734,186.8638427734375
2024-02-28,180.12649536132812,181.4199981689453,183.1199951171875,180.1300048828125,182.50999450683594,48953900,Apple Inc.,AAPL,181.3278594970703,183.5562660217285,186.53743591308594
2024-02-29,179.46127319335938,180.75,182.57000732421875,179.52999877929688,181.27000427246094,136682600,Apple Inc.,AAPL,180.99028472900392,183.38673477172853,186.2084344482422
2024-03-01,178.37905883789062,179.66000366210938,180.52999877929688,177.3800048828125,179.5500030517578,73563100,Apple Inc.,AAPL,180.57328186035156,183.04112396240234,185.89110626220702
2024-03-04,173.8515625,175.10000610351562,176.89999389648438,173.7899932861328,176.14999389648438,81510100,Apple Inc.,AAPL,179.8574249267578,182.51921539306642,185.46240447998048
2024-03-05,168.9070281982422,170.1199951171875,172.0399932861328,169.6199951171875,170.75999450683594,95132400,Apple Inc.,AAPL,178.7215789794922,181.65934829711915,184.97665802001953
2024-03-06,167.9141845703125,169.1199951171875,171.24000549316406,168.67999267578125,171.05999755859375,68587700,Apple Inc.,AAPL,177.4109909057617,180.66951904296874,184.4740298461914
2024-03-07,167.79502868652344,169.0,170.72999572753906,168.49000549316406,169.14999389648438,71765100,Apple Inc.,AAPL,175.88494720458985,179.66827697753905,183.99043670654297
2024-03-08,169.5126953125,170.72999572753906,173.6999969482422,168.94000244140625,169.0,76267000,Apple Inc.,AAPL,174.7143539428711,178.8069610595703,183.5521044921875
2024-03-11,171.518310546875,172.75,174.3800048828125,172.0500030517578,172.94000244140625,60139500,Apple Inc.,AAPL,173.8793502807617,178.0077003479004,183.15190185546874
2024-03-12,171.99488830566406,173.22999572753906,174.02999877929688,171.00999450683594,173.14999389648438,59825400,Apple Inc.,AAPL,172.94605255126953,177.31666412353516,182.75270263671874
2024-03-13,169.90985107421875,171.1300048828125,173.19000244140625,170.75999450683594,172.77000427246094,52488700,Apple Inc.,AAPL,171.92438812255858,176.62612380981446,182.33262603759766
2024-03-14,171.76651000976562,173.0,174.30999755859375,172.0500030517578,172.91000366210938,72913500,Apple Inc.,AAPL,171.15491180419923,176.07259826660157,182.08632629394532
2024-03-15,171.38922119140625,172.6199951171875,172.6199951171875,170.2899932861328,171.1699981689453,121752700,Apple Inc.,AAPL,170.45592803955077,175.51460494995118,181.8600473022461
2024-03-18,172.48141479492188,173.72000122070312,177.7100067138672,173.52000427246094,175.57000732421875,75604200,Apple Inc.,AAPL,170.31891326904298,175.0881690979004,181.70201873779297
2024-03-19,174.82456970214844,176.0800018310547,176.61000061035156,173.02999877929688,174.33999633789062,55215200,Apple Inc.,AAPL,170.9106674194336,174.81612319946288,181.60533111572266
2024-03-20,177.3960723876953,178.6699981689453,178.6699981689453,175.08999633789062,175.72000122070312,53423100,Apple Inc.,AAPL,171.85885620117188,174.6349235534668,181.47320892333985
2024-03-21,170.14813232421875,171.3699951171875,177.49000549316406,170.83999633789062,177.0500030517578,106181300,Apple Inc.,AAPL,172.09416656494142,173.98955688476562,181.20445770263672
